EXPERIMENT_ID,DATE,PURPOSE,REFERENCE_BASELINE,DATASET,FEATURE_VERSION,CODE_COMMIT,MODEL,ARCHITECTURE,HYPERPARAMETERS,SEED,TRAIN_SPLIT,VALIDATION_SPLIT,TEST_SPLIT,METRICS,RUNTIME,CHECKPOINT,OUTPUT,STATUS,NOTES
CDR_B1_f1_diff_s43,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diff,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",43,B1_f1_diff_s43,see protocol,B1_f1_diff_s43,"{""test_auc"": 0.6835720800982708, ""test_ap"": 0.5517865093898994, ""val_auc"": 0.732212873407598, ""prevalence"": 0.33053329586982727}",102.85485410690308,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f1_diff_s43.pt,results/cdr_pino/unified/pred_B1_f1_diff_s43.npz,complete,
CDR_B1_f2_diff_s43,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diff,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",43,B1_f2_diff_s43,see protocol,B1_f2_diff_s43,"{""test_auc"": 0.5757936808642506, ""test_ap"": 0.5900509864354033, ""val_auc"": 0.6552289446981229, ""prevalence"": 0.4891173839569092}",166.77906441688538,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f2_diff_s43.pt,results/cdr_pino/unified/pred_B1_f2_diff_s43.npz,complete,
CDR_B1_f0_diff_s44,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diff,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",44,B1_f0_diff_s44,see protocol,B1_f0_diff_s44,"{""test_auc"": 0.6839930753274834, ""test_ap"": 0.630508169189259, ""val_auc"": 0.6598240496659976, ""prevalence"": 0.4031406342983246}",110.71431398391724,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f0_diff_s44.pt,results/cdr_pino/unified/pred_B1_f0_diff_s44.npz,complete,
CDR_B1_f1_diff_s44,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diff,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",44,B1_f1_diff_s44,see protocol,B1_f1_diff_s44,"{""test_auc"": 0.6505564698079533, ""test_ap"": 0.5103788438186658, ""val_auc"": 0.7366064073921772, ""prevalence"": 0.33053329586982727}",106.7128643989563,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f1_diff_s44.pt,results/cdr_pino/unified/pred_B1_f1_diff_s44.npz,complete,
CDR_B1_f2_diff_s44,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diff,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",44,B1_f2_diff_s44,see protocol,B1_f2_diff_s44,"{""test_auc"": 0.5515615886760685, ""test_ap"": 0.5585692783895035, ""val_auc"": 0.5928735413495688, ""prevalence"": 0.4891173839569092}",122.5685703754425,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f2_diff_s44.pt,results/cdr_pino/unified/pred_B1_f2_diff_s44.npz,complete,
CDR_B1_f0_diffadv_s42,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diffadv,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",42,B1_f0_diffadv_s42,see protocol,B1_f0_diffadv_s42,"{""test_auc"": 0.7303179947984698, ""test_ap"": 0.6397886060461975, ""val_auc"": 0.645187108708025, ""prevalence"": 0.4031406342983246}",357.3294723033905,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f0_diffadv_s42.pt,results/cdr_pino/unified/pred_B1_f0_diffadv_s42.npz,complete,
CDR_B1_f1_diffadv_s42,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diffadv,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",42,B1_f1_diffadv_s42,see protocol,B1_f1_diffadv_s42,"{""test_auc"": 0.7275818032213245, ""test_ap"": 0.572424731576225, ""val_auc"": 0.7528527482533911, ""prevalence"": 0.33053329586982727}",180.35010814666748,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f1_diffadv_s42.pt,results/cdr_pino/unified/pred_B1_f1_diffadv_s42.npz,complete,
CDR_B1_f2_diffadv_s42,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diffadv,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",42,B1_f2_diffadv_s42,see protocol,B1_f2_diffadv_s42,"{""test_auc"": 0.726910284803646, ""test_ap"": 0.6945277992760185, ""val_auc"": 0.5371093353627601, ""prevalence"": 0.4891173839569092}",355.94062781333923,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f2_diffadv_s42.pt,results/cdr_pino/unified/pred_B1_f2_diffadv_s42.npz,complete,
CDR_B1_f0_diffadv_s43,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diffadv,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",43,B1_f0_diffadv_s43,see protocol,B1_f0_diffadv_s43,"{""test_auc"": 0.749396679479879, ""test_ap"": 0.6646456640384396, ""val_auc"": 0.7119498197685449, ""prevalence"": 0.4031406342983246}",332.43876695632935,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f0_diffadv_s43.pt,results/cdr_pino/unified/pred_B1_f0_diffadv_s43.npz,complete,
CDR_B1_f1_diffadv_s43,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diffadv,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",43,B1_f1_diffadv_s43,see protocol,B1_f1_diffadv_s43,"{""test_auc"": 0.7534839116793141, ""test_ap"": 0.6399951751826732, ""val_auc"": 0.7692509960602613, ""prevalence"": 0.33053329586982727}",315.33221983909607,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f1_diffadv_s43.pt,results/cdr_pino/unified/pred_B1_f1_diffadv_s43.npz,complete,
CDR_B1_f2_diffadv_s43,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diffadv,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",43,B1_f2_diffadv_s43,see protocol,B1_f2_diffadv_s43,"{""test_auc"": 0.6777430854796249, ""test_ap"": 0.6213504627322873, ""val_auc"": 0.5948985286656521, ""prevalence"": 0.4891173839569092}",317.89141058921814,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f2_diffadv_s43.pt,results/cdr_pino/unified/pred_B1_f2_diffadv_s43.npz,complete,
CDR_B1_f0_diffadv_s44,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diffadv,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",44,B1_f0_diffadv_s44,see protocol,B1_f0_diffadv_s44,"{""test_auc"": 0.7649703305712494, ""test_ap"": 0.6684305028724186, ""val_auc"": 0.6791855135847586, ""prevalence"": 0.4031406342983246}",279.8940796852112,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f0_diffadv_s44.pt,results/cdr_pino/unified/pred_B1_f0_diffadv_s44.npz,complete,
CDR_B1_f1_diffadv_s44,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diffadv,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",44,B1_f1_diffadv_s44,see protocol,B1_f1_diffadv_s44,"{""test_auc"": 0.7224199537049916, ""test_ap"": 0.5679400966192784, ""val_auc"": 0.7675305964123431, ""prevalence"": 0.33053329586982727}",143.0104374885559,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f1_diffadv_s44.pt,results/cdr_pino/unified/pred_B1_f1_diffadv_s44.npz,complete,
CDR_B1_f2_diffadv_s44,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/diffadv,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",44,B1_f2_diffadv_s44,see protocol,B1_f2_diffadv_s44,"{""test_auc"": 0.715716881163823, ""test_ap"": 0.6648216843620913, ""val_auc"": 0.526005834601725, ""prevalence"": 0.4891173839569092}",246.38869071006775,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f2_diffadv_s44.pt,results/cdr_pino/unified/pred_B1_f2_diffadv_s44.npz,complete,
CDR_B1_f0_full_s42,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/full,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",42,B1_f0_full_s42,see protocol,B1_f0_full_s42,"{""test_auc"": 0.7013872218603918, ""test_ap"": 0.5952659762192738, ""val_auc"": 0.6594836194070833, ""prevalence"": 0.4031406342983246}",317.7688698768616,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f0_full_s42.pt,results/cdr_pino/unified/pred_B1_f0_full_s42.npz,complete,
CDR_B1_f1_full_s42,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/full,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",42,B1_f1_full_s42,see protocol,B1_f1_full_s42,"{""test_auc"": 0.7237345738209194, ""test_ap"": 0.5670811054920237, ""val_auc"": 0.7494055303542171, ""prevalence"": 0.33053329586982727}",212.9419355392456,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f1_full_s42.pt,results/cdr_pino/unified/pred_B1_f1_full_s42.npz,complete,
CDR_B1_f2_full_s42,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/full,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",42,B1_f2_full_s42,see protocol,B1_f2_full_s42,"{""test_auc"": 0.7132347977878557, ""test_ap"": 0.6784164350644961, ""val_auc"": 0.4746689497716895, ""prevalence"": 0.4891173839569092}",277.796443939209,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f2_full_s42.pt,results/cdr_pino/unified/pred_B1_f2_full_s42.npz,complete,
CDR_B1_f0_full_s43,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/full,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",43,B1_f0_full_s43,see protocol,B1_f0_full_s43,"{""test_auc"": 0.7372034210835732, ""test_ap"": 0.6713525630327223, ""val_auc"": 0.6977790592017893, ""prevalence"": 0.4031406342983246}",277.9146122932434,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f0_full_s43.pt,results/cdr_pino/unified/pred_B1_f0_full_s43.npz,complete,
CDR_B1_f1_full_s43,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/full,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",43,B1_f1_full_s43,see protocol,B1_f1_full_s43,"{""test_auc"": 0.7202455743758154, ""test_ap"": 0.559584298812299, ""val_auc"": 0.7551418361570195, ""prevalence"": 0.33053329586982727}",117.9186441898346,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f1_full_s43.pt,results/cdr_pino/unified/pred_B1_f1_full_s43.npz,complete,
CDR_B1_f2_full_s43,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/full,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",43,B1_f2_full_s43,see protocol,B1_f2_full_s43,"{""test_auc"": 0.6908492392026109, ""test_ap"": 0.6386103686532189, ""val_auc"": 0.4938489345509894, ""prevalence"": 0.4891173839569092}",161.21044325828552,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f2_full_s43.pt,results/cdr_pino/unified/pred_B1_f2_full_s43.npz,complete,
CDR_B1_f0_full_s44,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/full,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",44,B1_f0_full_s44,see protocol,B1_f0_full_s44,"{""test_auc"": 0.7295571877386425, ""test_ap"": 0.6319250785779005, ""val_auc"": 0.6918266782494085, ""prevalence"": 0.4031406342983246}",218.3038625717163,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f0_full_s44.pt,results/cdr_pino/unified/pred_B1_f0_full_s44.npz,complete,
CDR_B1_f1_full_s44,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/full,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",44,B1_f1_full_s44,see protocol,B1_f1_full_s44,"{""test_auc"": 0.7367348402880773, ""test_ap"": 0.5929225432914426, ""val_auc"": 0.785071355613304, ""prevalence"": 0.33053329586982727}",229.96878623962402,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f1_full_s44.pt,results/cdr_pino/unified/pred_B1_f1_full_s44.npz,complete,
CDR_B1_f2_full_s44,2026-09-24,CDR-PINO unified B1,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/full,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",44,B1_f2_full_s44,see protocol,B1_f2_full_s44,"{""test_auc"": 0.7132851023337171, ""test_ap"": 0.63734561375921, ""val_auc"": 0.5114732369355657, ""prevalence"": 0.4891173839569092}",250.52952408790588,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B1_f2_full_s44.pt,results/cdr_pino/unified/pred_B1_f2_full_s44.npz,complete,
CDR_B2_r0_nophys_s42,2026-09-24,CDR-PINO unified B2,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/nophys,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",42,B2_r0_nophys_s42,see protocol,B2_r0_nophys_s42,"{""test_auc"": 0.5071234268974383, ""test_ap"": 0.24984981179943677, ""val_auc"": 0.7880448774243841, ""prevalence"": 0.1847461462020874}",37.72925162315369,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r0_nophys_s42.pt,results/cdr_pino/unified/pred_B2_r0_nophys_s42.npz,complete,
CDR_B2_r1_nophys_s42,2026-09-24,CDR-PINO unified B2,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/nophys,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",42,B2_r1_nophys_s42,see protocol,B2_r1_nophys_s42,"{""test_auc"": 0.6171698101127031, ""test_ap"": 0.6031229793367583, ""val_auc"": 0.8091165786725885, ""prevalence"": 0.50210040807724}",78.59744024276733,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r1_nophys_s42.pt,results/cdr_pino/unified/pred_B2_r1_nophys_s42.npz,complete,
CDR_B2_r2_nophys_s42,2026-09-24,CDR-PINO unified B2,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/nophys,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",42,B2_r2_nophys_s42,see protocol,B2_r2_nophys_s42,"{""test_auc"": 0.4904056561104675, ""test_ap"": 0.472293045483399, ""val_auc"": 0.7882927637025997, ""prevalence"": 0.45579794049263}",46.67142367362976,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B2_r2_nophys_s42.pt,results/cdr_pino/unified/pred_B2_r2_nophys_s42.npz,complete,
